date,Weight,BodyFatPercentage,LeanBodyMass,StepCount,DistanceWalkingRunning,BasalCaloriesBurned,ActiveCaloriesBurned,CaloriesIn,TDEE,NetCalories,TrendWeight,TrendBodyFatPercentage,TrendLeanBodyMass,TrendBasalCaloriesBurned,TrendActiveCaloriesBurned,TrendCaloriesIn,TrendTDEE,TrendNetCalories
2015-11-26,,,,863.0,0.8218100000000002,,,,0.0,,,,,,,,0.0,
2015-11-27,,,,1501.0,1.09398,,,,0.0,,,,,,,,0.0,
2015-11-28,,,,334.0,0.27108,,,,0.0,,,,,,,,0.0,
2015-11-29,,,,195.0,0.16460999999999998,,,,0.0,,,,,,,,0.0,
2015-11-30,,,,301.0,0.27657,,,,0.0,,,,,,,,0.0,
2015-12-01,,,,488.0,0.44218999999999997,,,,0.0,,,,,,,,0.0,
2015-12-02,,,,831.0,0.6343300000000001,,,,0.0,,,,,,,,0.0,
2015-12-03,,,,573.0,0.40512999999999993,,,,0.0,,,,,,,,0.0,
2015-12-04,,,,3089.0,2.17696,,,,0.0,,,,,,,,0.0,
2015-12-05,,,,1383.0,1.01223,,,,0.0,,,,,,,,0.0,
2015-12-06,,,,1349.0,1.02252,,,,0.0,,,,,,,,0.0,
2015-12-07,,,,1895.0,1.4123299999999999,,,,0.0,,,,,,,,0.0,
2015-12-08,,,,913.0,0.6991299999999999,,,,0.0,,,,,,,,0.0,
2015-12-09,,,,1218.0,0.9011100000000001,,,,0.0,,,,,,,,0.0,
2015-12-10,,,,1233.0,1.0014300000000003,,,,0.0,,,,,,,,0.0,
2015-12-11,,,,753.0,0.55146,,,,0.0,,,,,,,,0.0,
2015-12-12,,,,899.0,0.6662600000000001,,,,0.0,,,,,,,,0.0,
2015-12-13,,,,271.0,0.20984999999999998,,,,0.0,,,,,,,,0.0,
2015-12-14,,,,629.0,0.51293,,,,0.0,,,,,,,,0.0,
